food|lat|lon
beetroot|52.3520649081|4.85660765498
crab|52.3520649081|4.85660765498
steak|52.3520649081|4.85660765498
pancake|52.3589401|4.8917999
chocolate|52.36888229|4.88852611638
white chocolate|52.36888229|4.88852611638
mushrooms|52.37144|4.91654
mayonnaise|52.37144|4.91654
herring|52.37144|4.91654
coffee|52.3800600234|4.89276735487
coffee|52.37181|4.88739
avocado|52.3800600234|4.89276735487
cheese|52.3800600234|4.89276735487
sourdough|52.3800600234|4.89276735487
tea|52.3800600234|4.89276735487
veal|52.37144|4.91654
salad|52.37814|4.91314
salmon|52.37814|4.91314
tomato|52.37814|4.91314
soup|52.37814|4.91314
sourdough|52.37814|4.91314
bread|52.37814|4.91314
tomato soup|52.37814|4.91314
pear|52.3731|4.8922
blueberry|52.3731|4.8922
polenta|52.3731|4.8922
cake|52.3731|4.8922
pancake|52.3564|4.9104599
salad|52.37015|4.88864
carrot|52.37015|4.88864
cucumber|52.37015|4.88864
beans|52.37015|4.88864
ginger|52.37015|4.88864
sauce|52.37015|4.88864
noodles|52.37015|4.88864
vegetarian|52.37015|4.88864
hamburger|52.3665212|4.8908572
pizza|52.3770106512|4.88198803464
fish|52.3731|4.8922
cake|52.37015|4.88864
pie|52.37015|4.88864
pasta|52.37015|4.88864
lasagne|52.37015|4.88864
hummus|52.3731|4.8922
bacon|52.3712921|4.8710384
chocolate|52.3557737253|4.8932051462
avocado|52.3460899|4.89125
mousse|52.37015|4.88864
milk|52.37015|4.88864
chocolate|52.37015|4.88864
ganache|52.37015|4.88864
cake|52.37015|4.88864
pie|52.37015|4.88864
white chocolate|52.37015|4.88864
falafel|52.3511808|4.8918346
mint|52.3511808|4.8918346
vegetarian|52.3511808|4.8918346
lobster|52.38418|4.85616
coffee|52.36277|4.88116
cookie|52.36277|4.88116
cappuccino|52.36277|4.88116
latte|52.36277|4.88116
chocolate|52.365933998|4.93336686647
mousse|52.365933998|4.93336686647
sauce|52.365933998|4.93336686647
white chocolate|52.365933998|4.93336686647
carpaccio|52.365933998|4.93336686647
mayonnaise|52.365933998|4.93336686647
mozzarella|52.365933998|4.93336686647
fig|52.365933998|4.93336686647
sandwich|52.35573|4.89313
egg|52.35573|4.89313
salad|52.35573|4.89313
egg salad|52.35573|4.89313
fish|52.36873|4.8906
seafood|52.36873|4.8906
meat|52.3703721534|4.89294469357
milkshake|52.3556929|4.9003396
beef|52.3434620545|4.91459220087
salad|52.3434620545|4.91459220087
toast|52.37891|4.89462
tempura|52.36747|4.86788
sushi|52.36747|4.86788
pizza|52.35428|4.91275
sandwich|52.35428|4.91275
brownie|52.3678245469|4.89269433844
fruit|52.3678245469|4.89269433844
coffee|52.3678245469|4.89269433844
frites|52.373828|4.89373685871
olives|52.3857|4.86563
hummus|52.35177|4.89441
beef|52.35177|4.89441
hummus|52.35177|4.89441
beans|52.35177|4.89441
vegetarian|52.35177|4.89441
salad|52.3747131|4.900556
sandwich|52.3722406|4.8841471
club sandwich|52.3722406|4.8841471
sandwich|52.37015|4.88864
bread|52.37015|4.88864
cucumber|52.37015|4.88864
lettuce|52.37015|4.88864
pancake|52.3748999|4.88373
bacon|52.3748999|4.88373
spinach|52.3748999|4.88373
nuts|52.3748999|4.88373
goat|52.3748999|4.88373
cheese|52.3748999|4.88373
pine nuts|52.3748999|4.88373
stroopwafel|52.3731|4.8922
cappuccino|52.3534230466|4.89438139389
cinnamon|52.3534230466|4.89438139389
bun|52.3534230466|4.89438139389
cherry|52.37015|4.88864
cake|52.37015|4.88864
pie|52.37015|4.88864
beer|52.3766763701|4.89786388075
sandwich|52.3724414216|4.88374529202
muffin|52.3724414216|4.88374529202
chicken sandwich|52.3724414216|4.88374529202
sandwich wrap|52.3724414216|4.88374529202
squid|52.367473613|4.87198344167
sauce|52.367473613|4.87198344167
lime|52.367473613|4.87198344167
beef|52.367473613|4.87198344167
cappuccino|52.3438299|4.90643
pasta|52.3547344252|4.89045458613
tagliatelle|52.3547344252|4.89045458613
cake|52.3557892|4.8901472
orange|52.3557892|4.8901472
cream|52.3557892|4.8901472
cheese|52.3557892|4.8901472
vegetarian|52.3557892|4.8901472
milkshake|52.3731|4.8922
mousse|52.3731|4.8922
cake|52.3731|4.8922
chocolate|52.3731|4.8922
hamburger|52.362353|4.924068
chocolate|52.3612300582|4.89927863569
poffertjes|52.494404284|5.07575283323
chocolate|52.3731|4.8922
nutella|52.3731|4.8922
beans|52.37816|4.84827
coconut|52.3750855418|4.88337720066
bacon|52.3547344252|4.89045458613
mozzarella|52.3547344252|4.89045458613
cheese|52.3547344252|4.89045458613
pasta|52.3547344252|4.89045458613
spaghetti|52.3547344252|4.89045458613
potato|52.3752454878|4.88526821136
sweet potato|52.3752454878|4.88526821136
cheese|52.3777019847|4.90726381891
nuts|52.3777019847|4.90726381891
milk|52.3777019847|4.90726381891
pine nuts|52.3777019847|4.90726381891
cinnamon|52.354622|4.8893114
sugar|52.354622|4.8893114
vanilla|52.37015|4.88864
apple|52.37015|4.88864
cake|52.37015|4.88864
pie|52.37015|4.88864
tempeh|52.3533149|4.8936467
mango|52.3533149|4.8936467
chutney|52.3533149|4.8936467
yoghurt|52.3533149|4.8936467
polenta|52.3557892|4.8901472
vegetarian|52.3557892|4.8901472
sauce|41.86706|12.48671
pasta|52.3547344252|4.89045458613
chocolate|52.3557892|4.8901472
pie|52.3557892|4.8901472
vegetarian|52.3557892|4.8901472
chocolate|52.3612300582|4.89927863569
vegetarian|52.3778189584|4.88588367085
bacon|52.3693291103|4.89354378094
cheese|52.3693291103|4.89354378094
apple|52.3693291103|4.89354378094
toast|52.3737913211|4.88198395557
chocolate|52.3675736412|4.89441793663
waffle|52.3731|4.8922
caramel|52.3731|4.8922
hamburger|52.35631|4.89273
cheeseburger|52.35631|4.89273
cola|52.35631|4.89273
coffee|52.3701482|4.9126511
eggs|52.3701482|4.9126511
tomato|52.373896|4.8834049
soup|52.373896|4.8834049
tomato soup|52.373896|4.8834049
vegetables|52.3557892|4.8901472
fruit|52.3557892|4.8901472
vegetarian|52.3557892|4.8901472
chocolate|52.3612300582|4.89927863569
pancake|52.3777351736|4.91485475148
ham|52.3777351736|4.91485475148
cheese|52.3777351736|4.91485475148
mozzarella|52.3777351736|4.91485475148
pesto|52.3777351736|4.91485475148
egg|52.3777351736|4.91485475148
tomato|52.3777351736|4.91485475148
hamburger|52.35631|4.89273
ketchup|52.35631|4.89273
apple|52.3790482327|4.88604015755
pie|52.3790482327|4.88604015755
cream|52.3790482327|4.88604015755
apple pie|52.3790482327|4.88604015755
seafood|52.36873|4.8906
shrimp|52.36873|4.8906
salmon|52.36873|4.8906
fish|52.36873|4.8906
pancake|52.3748999|4.88373
cake|52.386676458|4.87391080774
waffle|52.3731|4.8922
bitterballen|52.3671|4.88827
bitterballen|52.3579361|4.890584
heineken|52.3579361|4.890584
beer|52.3767907889|4.90478032898
beer|52.3700863244|4.8895603203
cake|52.371891|4.9000201
chocolate|52.3612300582|4.89927863569
cake|52.35625|4.90976
scone|52.35625|4.90976
coffee|52.35625|4.90976
sushi|52.3639403|4.8854294
rice|52.3639403|4.8854294
salmon|52.3639403|4.8854294
wine|52.3694115|4.8871598
pasta|52.35194|4.87972
cauliflower|52.37144|4.91654
lemon|52.37144|4.91654
croissant|52.3546594651|4.89355432171
sugar|52.3556929|4.9003396
hummus|52.3784676|4.8826461
aubergine|52.3784676|4.8826461
beer|52.3784676|4.8826461
poffertjes|52.379167|4.886111
coffee|52.3534230466|4.89438139389
porridge|52.3534230466|4.89438139389
blueberry|52.3534230466|4.89438139389
pork|52.3527045905|4.89141715443
piadina|52.35778|4.8931699
bread|52.35778|4.8931699
nutella|52.35778|4.8931699
salad|52.35778|4.8931699
sausage|52.35778|4.8931699
nuts|52.3731|4.8922
cinnamon|52.3731|4.8922
kuchen|52.3789987708|4.88641616586
caramel|52.3543920731|4.91290484198
wafer|52.3543920731|4.91290484198
biscuit|52.3543920731|4.91290484198
vegetarian|52.36747|4.86788
vegetables|52.36747|4.86788
pancake|52.3671334877|4.89017833053
cream|52.3671334877|4.89017833053
chocolate|52.3671334877|4.89017833053
sauce|52.3671334877|4.89017833053
ice cream|52.3671334877|4.89017833053
whipped cream|52.3671334877|4.89017833053
cornbread|52.36449|4.89818
turkey|52.36449|4.89818
butter|52.36449|4.89818
apple|52.36449|4.89818
tart|52.36449|4.89818
cream|52.36449|4.89818
carrot|52.36449|4.89818
cake|52.36449|4.89818
whipped cream|52.36449|4.89818
carrot cake|52.36449|4.89818
sorbet|52.3822401409|4.85572099686
jam|52.36747|4.86788
stroopwafel|52.3796234552|4.88692141266
ham|52.3703721534|4.89294469357
cheese|52.3703721534|4.89294469357
syrup|52.3703721534|4.89294469357
egg|52.3703721534|4.89294469357
salad|52.37015|4.88864
quinoa|52.37015|4.88864
aubergine|52.37015|4.88864
tomato|52.37015|4.88864
pomegranate|52.37015|4.88864
cucumber|52.37182|4.89623
garlic|52.37182|4.89623
lasagne|52.3547344252|4.89045458613
pasta|52.3547344252|4.89045458613
vegetarian|52.3660429|4.8653354
beans|52.3660429|4.8653354
veggie burger|52.3660429|4.8653354
lobster|52.35132|4.92044
herring|52.373828|4.89373685871
kruidnoten|52.3612300582|4.89927863569
chocolate|52.3612300582|4.89927863569
mushrooms|52.38111|4.8901199
butter|52.38111|4.8901199
sauce|52.38111|4.8901199
baguette|52.38111|4.8901199
beer|52.3681236973|4.8889821446
wine|52.3681236973|4.8889821446
bagel|52.37816|4.84827
carpaccio|52.37816|4.84827
pesto|52.37816|4.84827
parmesan|52.37816|4.84827
chocolate|52.36747|4.86788
tart|52.36747|4.86788
fig|52.36747|4.86788
coffee|52.3724414216|4.88374529202
fruit|52.3731|4.8922
frites|52.3731|4.8922
carrot|52.3557892|4.8901472
cake|52.3557892|4.8901472
apple|52.3557892|4.8901472
jam|52.3557892|4.8901472
carrot cake|52.3557892|4.8901472
pork|52.357611|4.881619
cheeseburger|52.357611|4.881619
wasabi|52.3708964861|4.89548537254
avocado|51.6021004|5.5149698
tomato|51.6021004|5.5149698
fish|51.6021004|5.5149698
salad|51.6021004|5.5149698
halva|52.367682|4.890879
sesame|52.367682|4.890879
tahini|52.367682|4.890879
fried chicken|52.36747|4.86788
coffee|52.3703721534|4.89294469357
bread|52.3766763701|4.89786388075
pumpkin|52.37015|4.88722
soup|52.37015|4.88722
pumpkin soup|52.37015|4.88722
veggie burger|52.36882|4.88403
carpaccio|52.3609806|4.8677622
nuts|52.3609806|4.8677622
bagel|52.3609806|4.8677622
pine nuts|52.3609806|4.8677622
ramen|52.3701558453|4.88241075816
stroopwafel|52.3731|4.8922
toffee|52.3731|4.8922
waffle|52.3731|4.8922
brioche|52.3656998|4.8659425
bun|52.3656998|4.8659425
veggie burger|52.3656998|4.8659425
mackerel|52.36825|4.89079
tomato|52.36825|4.89079
oyster|52.36825|4.89079
cheese|52.36825|4.89079
sandwich|52.3582749075|4.91320032462
coffee|52.35458|4.87177
strawberry|52.35458|4.87177
macaron|52.35458|4.87177
dumpling|52.3523946|4.9031556
happy faces|52.3523946|4.9031556
seafood|52.3599414024|4.87726462866
mushrooms|52.3572619|4.8900452
potatoes|52.3572619|4.8900452
egg|52.3572619|4.8900452
toast|52.3572619|4.8900452
fish|52.35118|4.874
chocolate|52.363061329|4.88498428607
cheesecake|52.363061329|4.88498428607
caramel|52.363061329|4.88498428607
banana|52.363061329|4.88498428607
pumpkin|52.3668938701|4.89203481609
seafood|52.36873|4.8906
fish|52.371717854|4.9070799966
fish|52.371717854|4.9070799966
feta|52.3574657003|4.89921569824
beans|52.3574657003|4.89921569824
cheese|52.3574657003|4.89921569824
veggie burger|52.3574657003|4.89921569824
goulash|52.3731|4.8922
cream|52.3731|4.8922
bread|52.3731|4.8922
vegetarian|52.3731|4.8922
beetroot|52.3762657504|4.90591614432
coconut|52.3564541334|4.87812716044
curry|52.36786618|4.89106371912
salmon|52.3557737253|4.8932051462
coffee|52.3712921|4.8710384
pancake|52.3712921|4.8710384
water|52.3712921|4.8710384
quesadilla|52.35501|4.89116
tajine|52.3546344422|4.90157241524
couscous|52.3546344422|4.90157241524
eggs|52.3757652|4.8912766
salmon|52.3757652|4.8912766
avocado|52.3757652|4.8912766
cheese|52.3757652|4.8912766
bread|52.3757652|4.8912766
pear|52.3757652|4.8912766
ginger|52.3757652|4.8912766
wine|52.356334985|4.93048541225
avocado|52.3558499|4.89807
toast|52.3558499|4.89807
eggs|52.3558499|4.89807
flatbread|52.3558499|4.89807
brigadeiro|52.380795|4.8872269
sauce|52.388924268|4.87969386774
potato|52.388924268|4.87969386774
sweet potato|52.388924268|4.87969386774
apple|52.3789987708|4.88641616586
pie|52.3789987708|4.88641616586
apple pie|52.3789987708|4.88641616586
sushi|52.3828628715|4.92055463241
cupcake|52.3828628715|4.92055463241
takoyaki|52.3828628715|4.92055463241
beetroot|52.36263|4.86386
coleslaw|52.36263|4.86386
bread|52.36263|4.86386
brown bread|52.36263|4.86386
banana|52.3617178|4.887358
pancake|52.3617178|4.887358
halva|52.36785|4.8914099
tahini|52.36785|4.8914099
sesame|52.36785|4.8914099
carrot|52.3557892|4.8901472
ginger|52.3557892|4.8901472
soup|52.3557892|4.8901472
vegetarian|52.3557892|4.8901472
lemon|52.39111|4.91833
ginger|52.39111|4.91833
water|52.39111|4.91833
cheese|51.6021004|5.5149698
beans|51.6021004|5.5149698
onion|51.6021004|5.5149698
oil|51.6021004|5.5149698
lemon|51.6021004|5.5149698
salad|51.6021004|5.5149698
vegetarian|52.3663025737|4.8825265165
pepper|52.3663025737|4.8825265165
spinach|52.3663025737|4.8825265165
nuts|52.3663025737|4.8825265165
lime|52.3663025737|4.8825265165
mayonnaise|52.3663025737|4.8825265165
bun|52.3663025737|4.8825265165
salmon|52.3639403|4.8854294
cucumber|52.3639403|4.8854294
onion|52.3639403|4.8854294
asparagus|52.3639403|4.8854294
sesame|52.3639403|4.8854294
fish|52.3657606972|4.89754325078
beef|52.3657606972|4.89754325078
pork|52.3657606972|4.89754325078
vegetarian|52.3657606972|4.89754325078
guacamole|52.3657606972|4.89754325078
crab|52.3657606972|4.89754325078
tomato|52.3657606972|4.89754325078
poffertjes|52.3731|4.8922
pork|52.3657606972|4.89754325078
beans|52.3657606972|4.89754325078
cream|52.3657606972|4.89754325078
rice|52.3657606972|4.89754325078
sandwich|52.3590120528|4.90071773529
pumpkin|52.3590120528|4.90071773529
bread|52.3590120528|4.90071773529
hummus|52.3590120528|4.90071773529
feta|52.3590120528|4.90071773529
honey|52.3590120528|4.90071773529
sesame|52.3590120528|4.90071773529
chutney|52.3590120528|4.90071773529
spinach|52.3590120528|4.90071773529
bread roll|52.3590120528|4.90071773529
strawberry|52.3666666667|4.88333333333
poffertjes|52.3557737253|4.8932051462
cheese|52.3688139138|4.88393233994
pizza|52.3779523452|4.8958198342
ramen|52.3701558453|4.88241075816
cheese|52.3731|4.8922
tomato|52.3731|4.8922
soup|52.3731|4.8922
kimchi|52.3731|4.8922
tomato soup|52.3731|4.8922
tahini|52.36785|4.8914099
sesame|52.36785|4.8914099
salad|52.36785|4.8914099
sauce|52.36785|4.8914099
vegetables|52.36785|4.8914099
garlic|52.36785|4.8914099
honey|52.36785|4.8914099
chocolate|52.36785|4.8914099
chocolate|52.3557892|4.8901472
coconut|52.3557892|4.8901472
vegetarian|52.3557892|4.8901472
potatoes|52.38164172|4.87293139
soup|52.38164172|4.87293139
leek soup|52.38164172|4.87293139
beef|52.3698180571|4.88123682087
fillet|52.3698180571|4.88123682087
curry|52.3698180571|4.88123682087
ginger|52.3698180571|4.88123682087
aubergine|52.3698180571|4.88123682087
red curry|52.3698180571|4.88123682087
fillet|52.3698180571|4.88123682087
sauce|52.3698180571|4.88123682087
garlic|52.3698180571|4.88123682087
lemon|52.3698180571|4.88123682087
lime|52.3698180571|4.88123682087
beef|52.3771383576|4.88899583631
fillet|52.3771383576|4.88899583631
pastry|52.3771383576|4.88899583631
spinach|52.3771383576|4.88899583631
mushrooms|52.3771383576|4.88899583631
puff pastry|52.3771383576|4.88899583631
pumpkin|52.3771383576|4.88899583631
coconut|52.3771383576|4.88899583631
soup|52.3771383576|4.88899583631
milk|52.3771383576|4.88899583631
rice|52.3771383576|4.88899583631
vegetarian|52.3731|4.8922
bun|52.3731|4.8922
seaweed|52.3731|4.8922
wine|52.3546448|4.8894825
shrimp|52.3546448|4.8894825
mustard|52.3546448|4.8894825
sauce|52.3546448|4.8894825
vanilla|52.3546448|4.8894825
orange|52.3546448|4.8894825
courgette|52.21312|5.19027
pepper|52.21312|5.19027
mint|52.21312|5.19027
salad|52.21312|5.19027
raspberry|52.3690818|4.8917028
nuts|52.3690818|4.8917028
caramel|52.3690818|4.8917028
cauliflower|52.3557892|4.8901472
vegetarian|52.3557892|4.8901472
vegetables|52.3557892|4.8901472
bitterballen|52.3695846003|4.90104876817
toast|52.3695846003|4.90104876817
pasta|52.3547344252|4.89045458613
spaghetti|52.3547344252|4.89045458613
bacon|52.3547344252|4.89045458613
chocolate|52.3732000115|4.89247112857
pancake|52.3748999|4.88373
fish|52.3638451|4.8850351
spareribs|52.3638451|4.8850351
apple|52.3775918|4.8862557
pie|52.3775918|4.8862557
cinnamon|52.3775918|4.8862557
cream|52.3775918|4.8862557
apple pie|52.3775918|4.8862557
ice cream|52.3775918|4.8862557
whipped cream|52.3775918|4.8862557
sesame|52.36785|4.8914099
tahini|52.36785|4.8914099
cocktail|52.3806472753|4.88433137207
apple|52.3557892|4.8901472
pie|52.3557892|4.8901472
vegetarian|52.3557892|4.8901472
apple pie|52.3557892|4.8901472
chocolate|52.3612300582|4.89927863569
coffee|52.3534230466|4.89438139389
chocolate|52.3557737253|4.8932051462
caramel|52.3557737253|4.8932051462
halva|52.36785|4.8914099
sesame|52.36785|4.8914099
sesame|52.37053|4.893
tahini|52.37053|4.893
cheese|52.330448|4.932243
rice|52.3557892|4.8901472
pumpkin|52.3557892|4.8901472
beetroot|52.3557892|4.8901472
salad|52.3557892|4.8901472
vegetarian|52.3557892|4.8901472
pasta|52.3547344252|4.89045458613
penne|52.3547344252|4.89045458613
beer|52.3738143252|4.9003247056
curry|52.3629751891|4.89860238695
sauce|52.3629751891|4.89860238695
red curry|52.3629751891|4.89860238695
beef|52.3629751891|4.89860238695
pepper|52.3629751891|4.89860238695
garlic|52.3629751891|4.89860238695
vegetables|52.3629751891|4.89860238695
nuts|52.3629751891|4.89860238695
lobster|52.3741184032|4.89732907493
gazpacho|52.3741184032|4.89732907493
gnocchi|52.3741184032|4.89732907493
steak|52.3741184032|4.89732907493
ratatouille|52.3741184032|4.89732907493
cheese|52.3741184032|4.89732907493
beef|52.373896|4.8834049
croissant|52.354706572|4.893661325
salmon|52.3731|4.8922
avocado|52.3731|4.8922
salmon|52.3731|4.8922
avocado|52.3731|4.8922
lime|52.3663237328|4.89149093628
banana|52.3703999|4.88927
hazelnut|52.3703999|4.88927
pancake|52.3703999|4.88927
lemon|52.3626204563|4.88137189667
pancake|52.3762971|4.8998132
pork|52.3761702059|4.90019547157
sauce|52.3761702059|4.90019547157
french fries|52.3761702059|4.90019547157
ham|52.371717854|4.9070799966
egg|52.371717854|4.9070799966
tomato|52.367478|4.894101
mozzarella|52.367478|4.894101
salad|52.367478|4.894101
tea|52.3805531|4.8914562
tart|52.3805531|4.8914562
vegetarian|52.3805531|4.8914562
butter|52.3805531|4.8914562
meat|52.3750522677|4.898609519
cheese|52.3750522677|4.898609519
risotto|52.3635823623|4.88349376213
pasta|52.3557892|4.8901472
quiche|52.3452805556|4.89757222222
bread|52.3749602041|4.89771607524
chocolate|52.3612300582|4.89927863569
orange|52.3612300582|4.89927863569
chips|52.3731|4.8922
coffee|52.3572619|4.8900452
fish|51.4691416667|7.28952222222
pumpkin|52.35625|4.90976
cheesecake|52.35625|4.90976
pasta|52.3547344252|4.89045458613
tea|52.3547344252|4.89045458613
tea|52.3715199|4.87857
tomato|52.3543659861|4.88441424222
salad|52.3543659861|4.88441424222
steak|52.3543659861|4.88441424222
pancake|52.3731|4.8922
hummus|52.35177|4.89441
croquette|52.3646944795|4.88377769694
coffee|52.35306|4.9074799
tea|52.35306|4.9074799
pizza|52.3613414|4.8994817
tartufo|52.3613414|4.8994817
parmesan|52.3613414|4.8994817
nuts|52.3557892|4.8901472
vegetarian|52.3557892|4.8901472
jam|52.3557892|4.8901472
meringue|52.3557892|4.8901472
vegetarian|52.3557892|4.8901472
cake|52.3557892|4.8901472
caramel|52.3612300582|4.89927863569
tiramisu|52.3612300582|4.89927863569
chocolate|52.3612300582|4.89927863569
pasta|52.3547344252|4.89045458613
steak|52.3658625273|4.8817669968
tartare|52.3658625273|4.8817669968
steak tartare|52.3658625273|4.8817669968
sesame|52.367682|4.890879
halva|52.367682|4.890879
tahini|52.367682|4.890879
coffee|52.3652756505|4.87482805009
vegetarian|52.3557892|4.8901472
cranberry|52.3557892|4.8901472
coffee|52.3800835533|4.89268454667
cake|52.3800835533|4.89268454667
blueberry|52.3800835533|4.89268454667
cheesecake|52.3800835533|4.89268454667
coffee cake|52.3800835533|4.89268454667
apple|52.3789987708|4.88641616586
cake|52.3789987708|4.88641616586
banana|52.3748999|4.88373
bacon|52.3748999|4.88373
chilli|52.3748999|4.88373
pancake|52.3748999|4.88373
cake|52.3520604589|4.89586787556
chocolate|52.3612300582|4.89927863569
pizza|52.3559112762|4.88859202958
tuna|52.3559112762|4.88859202958
meat|52.36225|4.88279
vegetarian|52.36225|4.88279
hamburger|52.3829493765|4.92011790164
pear|52.3631966622|4.88975312966
orange|52.3631966622|4.88975312966
waffle|52.3759967833|4.89585727143
nutella|52.3759967833|4.89585727143
chocolate|52.373056|4.892222
olive|52.373056|4.892222
oil|52.373056|4.892222
brownie|52.373056|4.892222
chocolate|52.3612300582|4.89927863569
vegetarian|52.3557892|4.8901472
coffee|52.3548261664|4.88109191097
sandwich|52.3548261664|4.88109191097
paprika|52.3548261664|4.88109191097
mustard|52.3841612822|4.90074744216
bitterballen|52.3970255925|4.786162315
mustard|52.3970255925|4.786162315
sauce|52.3970255925|4.786162315
seafood|52.3599414024|4.87726462866
pasta|52.3547344252|4.89045458613
sausage|52.373056|4.892778
coffee|52.38829|4.83764
waffle|52.3740158|4.895484
mozzarella|52.3597967|4.783473
pesto|52.3597967|4.783473
pumpkin|52.3557892|4.8901472
soup|52.3557892|4.8901472
bread|52.3557892|4.8901472
vegetarian|52.3557892|4.8901472
chocolate|52.3612300582|4.89927863569
hummus|52.3777351736|4.91485475148
courgette|52.3777351736|4.91485475148
aubergine|52.3777351736|4.91485475148
olives|52.3777351736|4.91485475148
vegetarian|52.3777351736|4.91485475148
sambal|52.3630936|4.8758673
steak|52.377303302|4.90028587731
salad|52.377303302|4.90028587731
wine|52.377303302|4.90028587731
waffle|52.3664946661|4.89435540318
chocolate|52.3664946661|4.89435540318
nuts|52.3518285|4.8572732
raspberry|52.3518285|4.8572732
jam|52.3518285|4.8572732
yoghurt|52.3518285|4.8572732
coconut|52.3518285|4.8572732
vegetarian|52.3557892|4.8901472
pannekoek|52.3557892|4.8901472
hamburger|52.35631|4.89273
bacon|52.35631|4.89273
cheeseburger|52.35631|4.89273
waffle|52.36934|4.92856
churros|52.3731|4.8922
nutella|52.3731|4.8922
churro|52.3731|4.8922
kimchi|52.36096|4.93304
tea|52.36096|4.93304
gingerbread|52.35306|4.9074799
orange|52.3557892|4.8901472
vegetarian|52.3557892|4.8901472
cranberry|52.3557892|4.8901472
pear|52.3777019847|4.90726381891
coffee|52.3777019847|4.90726381891
stroopwafel|52.377792077|4.91503084435
bitterballen|52.377792077|4.91503084435
poffertjes|52.377792077|4.91503084435
syrup|52.377792077|4.91503084435
pancake|52.3748999|4.88373
cheese|52.3748999|4.88373
bratwurst|52.3748999|4.88373
sauce|52.3748999|4.88373
bread|52.3769020018|4.89887066759
cheese|52.3769020018|4.89887066759
bitterballen|52.3664946661|4.89435540318
cheese|52.3664946661|4.89435540318
eggs|52.3558499|4.89807
salad|52.3724414216|4.88374529202
pork|52.36747|4.86788
sandwich|52.36747|4.86788
frites|52.36747|4.86788
sandwich|52.370125779|4.88812076333
cheese|52.370125779|4.88812076333
salad|52.370125779|4.88812076333
meat|52.370125779|4.88812076333
onion|52.370125779|4.88812076333
waffle|52.3734166667|4.89805555556
pumpkin|52.35631|4.89273
meringue|52.37015|4.88864
raspberry|52.37015|4.88864
almond|52.37015|4.88864
vanilla|52.37015|4.88864
chocolate|52.37015|4.88864
tart|52.37015|4.88864
cake|52.37015|4.88864
pie|52.37015|4.88864
chocolate tart|52.37015|4.88864
sushi|52.3479557421|4.88493169973
dumpling|52.3545|4.88747
meat|52.3773926698|4.89572040316
steak|52.3773926698|4.89572040316
sausage|52.379167|4.886111
vegetables|52.379167|4.886111
bread|52.379167|4.886111
pasta|52.379167|4.886111
cheese|52.379167|4.886111
seafood|52.379167|4.886111
coconut|52.379167|4.886111
cookie|52.379167|4.886111
egg|52.379167|4.886111
potato|52.379167|4.886111
cheese|52.38138242|4.88918248
bread|52.38138242|4.88918248
stamppot|52.3718065|4.8750511
potatoes|52.3718065|4.8750511
vegetables|52.3718065|4.8750511
sausage|52.3718065|4.8750511
bacon|52.3718065|4.8750511
apple|52.3718065|4.8750511
pie|52.3718065|4.8750511
cream|52.3718065|4.8750511
apple pie|52.3718065|4.8750511
ice cream|52.3718065|4.8750511
apple|52.3261600887|4.82068061829
sugar|52.3261600887|4.82068061829
cinnamon|52.3261600887|4.82068061829
ham|52.3261600887|4.82068061829
pineapple|52.3261600887|4.82068061829
cheese|52.3261600887|4.82068061829
cream|52.3261600887|4.82068061829
chocolate|52.3261600887|4.82068061829
whipped cream|52.3261600887|4.82068061829
tartare|52.36105|4.87497
cheese|52.36105|4.87497
bitterballen|52.36105|4.87497
meat|52.36105|4.87497
beef|52.36105|4.87497
veal|52.36105|4.87497
croquette|52.36105|4.87497
bacon|52.373056|4.892222
olives|52.373056|4.892222
olive|52.373056|4.892222
cheese|52.373056|4.892222
soup|52.3715199|4.87857
frites|52.3758316|4.8951502
coffee|52.3097287016|4.76504071167
hot dog|52.35793|4.88132
nutella|52.3766763701|4.89786388075
marshmallow|52.3766763701|4.89786388075
pasta|52.3547344252|4.89045458613
chocolate|52.37015|4.88864
orange|52.37015|4.88864
rijsttafel|52.37577|4.89889
satay|52.37577|4.89889
fish|52.3703355364|4.88561454355
bagel|52.380834969|4.82098264321
eggs|52.3572619|4.8900452
pork|52.3572619|4.8900452
avocado|52.3572619|4.8900452
mango|52.3572619|4.8900452
cream|52.3572619|4.8900452
toast|52.3572619|4.8900452
pastry|52.33729|4.8712099
cream|52.33729|4.8712099
bacon|52.33729|4.8712099
cheese|52.33729|4.8712099
meat|52.33729|4.8712099
pho|52.3308721|4.8758149
nutella|52.373056|4.892778
fruit|52.3724414216|4.88374529202
stamppot|52.36951|4.89072
sashimi|52.3638451|4.8850351
fish|52.3728449138|4.87878262997
seafood|52.3728449138|4.87878262997
honey|52.3631966622|4.88975312966
pear|52.3631966622|4.88975312966
miso|52.3557892|4.8901472
soup|52.3557892|4.8901472
ramen|52.3557892|4.8901472
vegetables|52.3557892|4.8901472
egg|52.3557892|4.8901472
vegetarian|52.3557892|4.8901472
miso soup|52.3557892|4.8901472
milkshake|52.35473|4.88405
honey|52.3664946661|4.89435540318
lemon|52.3568853532|4.89871721575
coffee|52.3568853532|4.89871721575
chocolate|52.3612300582|4.89927863569
soup|52.3735782524|4.90028497501
pork|52.3735782524|4.90028497501
noodles|52.3735782524|4.90028497501
wonton|52.3735782524|4.90028497501
hamburger|52.35631|4.89273
pancake|52.3775918|4.8862557
pie|52.3557892|4.8901472
vegetarian|52.3557892|4.8901472
